Unnamed: 0,Product,Review_Summary,Rating
31942,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Sometime not functioning as we expected. But ok , it's help to reduce workload for my home. 2 years old model",4
31943,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good working,5
31944,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Past one week I'm using, dint find anything negative, need some more time to do d neccessary space management, it's fine for a 3 member family",5
31945,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Product is good but needs expert supervision,4
31946,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Super,5
31947,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice product. Very useful.,5
31948,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Could have been more optimised for space,4
31949,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good for small family,5
31950,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very compact and efficient. A must have appliance for every kitchen. This one  is suitable for a small family.,5
31951,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,I tried all modes?? it doesn??t clean well?? not as expected,1
31952,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good product from TATA Voltas,5
31953,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,No 1 product  in India,5
31954,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Thanks,3
31955,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Worst quality,  not cleaning utensils as expected",1
31956,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good product,4
31957,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Its good to have if you are a small family and want your utensils clean and shiny. No more venting out your frustration on your Bai for not so clean utensils.,4
31958,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Excellent Product, cleans very well",5
31959,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,The best thing is the timely completion of job hassle free,5
31960,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Machine is good but it takes more than  2 hours to clean hence as of now stopped using this machine .No complaints on cleaning only issue faced as it takes time and utensil also takes less.If you very requirement and don't have any other alternative then you can buy this product else if just don't buy.,3
31961,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent,5
31962,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Ya, It's super you can clean all the pot well, 7 litre coocker be clean by machine.",5
31963,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good dishwasher,5
31964,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,The demo was not very nice and also does not give results as in YouTube review videos,2
31965,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Excellent price , go for it with voltas. Thanks yo flipkart",5
31966,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"It??s a great buy, saves me so much time. The only problem I face is that the dishes don??t come out smelling as fresh as they do when we wash with Pril. Else I strongly recommend this. Absolutely worth the money",4
31967,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Product is some how good but installation person didn't install it on tap they told company didn't provided him any busher so they didn't installed it successfully so I didn't liked the company reviews so much .,3
31968,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice product...nice black color..,5
31969,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Osum,5
31970,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,A very good product for its price. Good for a pack of 4 adults. Cooking utensils advised to scrub once before placing in to the machine.,5
31971,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good one,5
31972,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,In starting regarding installation..a bitt frustrating.. but as a product wise its marvellous.. A loving part of our kitchen..Thank VOLTASand FLIPCART to provide this to Us,5
31973,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent product It is best for nuclear family. It??s small and compact.,5
31974,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Meeting expectations,5
31975,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It has not been installed till today,5
31976,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent product.... Very useful.,5
31977,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,its extremely good,5
31978,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"In my first load of dishwasher , dishwasher doesn't clear utensils clearly and leave so much stain .... Its totally wastege of money.... I used first time in 35 minutes cycle",2
31979,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Great Innovation from Tata.,5
31980,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very useful for me,5
31981,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,I did not expect such a good performance. Not sure why this hasnt picked up in india. Should have opted for bigger one anyway so far so good.,5
31982,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Saves a lot of time, very convenient.",5
31983,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Gud working but only for 2member family,4
31984,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Serves the purpose, in general utensils doesn't come out very clean.",3
31985,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good product.,5
31986,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Very useful,,,,   excellent,,,,,",5
31987,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very fast and efficient service,5
31988,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Please goahead fir big size not even good for single family,3
31989,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,The machine is good very suitable for a family of4,4
31990,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very very bad don??t buy this,1
31991,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Amazing performance. everyone should buy it, excellent size for a family of 3 ,no noise hygienic clean ????",5
31992,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,good prodect,5
31993,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Its good,5
31994,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,5
31995,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very useful and user friendly product,5
31996,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,No complaine about the product. It is taking too much time that is the programs in each mode are very long.,5
31997,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Good product in covid times (Good for family of 2 only). It cleans all the plates and vessels perfectly, but tea pot, milk stains and rice cooker can not be cleaned properly. If you scrub these 3 utensils before placing in machine you will get sparkling result. Certain replacement of maids!!",5
31998,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"As per the expectations, Cute and works Only Product image was appearing bigger than actual. But the product is useful",5
31999,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice work,5
32000,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,4
32001,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,this is very Good things for us,4
32002,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Wonderful useful product . Just go for it . Completely satisfied,5
32003,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good. Occupies a very less space.cleaning is also good if the utensils are place properly. But milk bowls and heavy cooked vessels are to be scrapped little bit.,5
32004,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Super. Every kitchen must own it.,5
32005,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice  product,5
32006,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Best product,5
32007,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Size Good for a couple. If for bigger family go for bigger size. 90 mins cycle is only useful one for good cleaning of utensils. Pls read manual as the installation technician will not tell you everything.,4
32008,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent product... Just sufficient for the family of 2-3 members...,5
32009,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very very very bad????????,1
32010,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,I am so happy buying this vessels comes out super clean,5
32011,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Great little gadget. Perfect for a family of 2. Super fast delivery and Installation by voltas. Will give it a 9/10 for wash quality.,5
32012,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Washing quality is good,5
32013,Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent Product.. Must buy it ????,5
