Unnamed: 0,Product,Review_Summary,Rating
33125,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Needless to say ultimate wash quality and hassle free cleaning... I am fully satisfied with the product,5
33126,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent product and performance.,5
33127,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Working fine, product is worth the money",4
33128,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is very useful and working in good condition,5
33129,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Awesome product***** n easy to handle, loved it?",4
33130,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Super cleaner of utensils as new. But time taken is 3.5 hrs,5
33131,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,4
33132,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent product...,4
33133,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,4
33134,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Working awesome,5
33135,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good purchase.,5
33136,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent quality and easy to use,5
33137,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Product is working normal. Its noise level is low,",5
33138,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"A good buy , hope in the corona situation the decision will bring a change in our life style",5
33139,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good product but does not have memory to start from where it left in case power shutdown,3
33140,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent,5
33141,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Best useful product.. Thank you LG,5
33142,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,I am very happy to this dishwasher. It is amazing.,5
33143,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,This product was amazing and delivery was done .,5
33144,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good,5
33145,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Excellent ?????? Good  Service, Installation",5
33146,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,My Best Friend is this LG dishwasher. Smart and does the job which is commendable,5
33147,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Awesome product at wonderful price ????,5
33148,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Machine Operation is almost easy and soundless. Very good product. We are fully satisfied.,5
33149,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is good though very hard stain does not go. Absence of resume operation whenever power breaks in between is a problem. Overall a good product worth investing.,4
33150,LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Before time Delivery. Also Diswasher is very effective,5
