Unnamed: 0,Product,Review_Summary,Rating
32883,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,First received damaged product when reached to flipkart they did replaced and helpful got new one and working great. Thanks flipkart,4
32884,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Doesn??t do the job. Filled whole bucket of salt still shows no salt in it. Spent money gained tension.,5
32885,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Not cleaning properly. Pre cleaning is required before putting in dishwasher for cleaning .Totally unsatisfied with the product.,2
32886,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Not cleaning pots properly,1
32887,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,For time being it is functioning well.,4
32888,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Product is very good... only thing which is required is that one should use is with care and patience.. Worth purchasing,5
32889,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"This machine is really a time and efforts saver. Running it would involve some additional costs for dishwasher salt and detergents.Though it does not remove milk and tea stains completely and leaves some residues, it is easier to clean it manually. This is a decent priced product with 14place setting since it does not have a digital display, it is quite cheaper.",4
32890,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,no demonstration provided by Flipkart... very disappointing .. product is good.. next time I will think twice to purchase any product from Flipkart...,1
32891,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Be Alert, Don't Buy this product It's very worst and bad product,don't waste your money.be careful shame on Tata.",1
32892,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"A good product by a good brand. The installation guy was skillful. The machine is working good. It's cleaning the utensils completely. Drying and shining utensils as expected. Over all a value for money. Only one thing to remember, you need to ensure continuous water supply.",5
32893,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very very nice ??ø,5
32894,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Excellent product. Much economical compared to brands such as Bosch, IFB etc.Fast delivery. Technician turned out within  48 hours for installation. Working fine. The heavily soiled utensils get well cleaned beyond my expectations.",5
32895,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,i bought and could not work till time dueto water not fill and spray inside after installation completed.i request to ask customercare also.,1
32896,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,I'm happy  good product  thank you flipkart,5
32897,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Third class washing machine from TATA, ratan tata is minting money it worked hardly for a week before the rinsing problem started. Third grade product from tata, better you get kamwali bai, atleast she can feed for her home by taking job of this Third class dishwasher",1
32898,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Best product.,5
32899,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Installation person call and mentioned that installation is chargable. We did show him in the app that it is free of cost. He then mentioned that some other person will do the installation. Closed installation as completed without completing it.,1
32900,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,4
32901,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very much satisfied with the cleaning process of dishwasher. Service engineer Demo is very nice and polite. Operating of dishwasher is very simple and water consumption is also very less.Thanks Voltas and Filpkart.,5
32902,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Excellent,5
32903,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Dish Washer is highly recommended. Best quality for this price range.,5
32904,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"It's very good product,I satisfy",5
32905,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Its not working waste of money dont buy,2
32906,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very nice,5
32907,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Working fine,4
32908,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good priduct,5
32909,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Do not use Dish wash powers use balls. using from ~6months. handy tool now in our routine,4
32910,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Bought last year on December and didn??t last long. The motor got broken.,3
32911,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Instalation and demo is good. Working condition is very well,5
32912,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very Nice Product,5
32913,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Its a very good product from Voltas. Performance is very good. Price is the lowest in the market.,5
32914,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very helpful for Indian kitchen. Company services is also good.,5
32915,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Vessels perfect cleaning made easy,5
32916,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Got at very competitive price. Smooth delivery. Excellent performance,5
32917,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Simple to use,5
32918,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good after using 7 days it is ideal for Indian utensils,5
32919,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,4
32920,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Very good , it is suitable for 4 members family, keep at wet(immersed in water for atleast an hour's)  for all vessel before put into washing.",5
32921,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Satisfactory product.,5
32922,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Device internally making ""tak tak tak"" noises on starting it . Delivered without proper quality check. Unexpected way of product from voltas.Extremely disappointed",2
32923,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Machine is absolute worth to buy but not satisfied with th technician who installed he is with zero knowledge instead of salt he poured insecticide,4
32924,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is one of the best purchases I have ever made from Flipkart.  It is a great product.  It is the most inexpensive product that works as advertised.  I hope they don't increase the price and make it difficult for people to buy.,5
32925,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Sturdy and Best suited for Indian cookware. I purchased this keeping in view of the present covid situation. We find it  very usefull.One star less as there is no digital indicator, otherwise it is good enough to serve the purpose.",4
32926,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Required stabilizer for me to make it work. Working fine since then ..will update after few months of usage..,4
32927,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Working excellent.,4
32928,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Working Fine. Value for money.,4
32929,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very nice product. It Made me independent. Thank you Voltas and thank you Flipkart for this nice product,5
32930,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,All OK but delay in installation.....,4
32931,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is working satisfactory,4
32932,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good one,5
32933,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,5
32934,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Good,5
32935,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice product.,5
32936,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice dishwasher,4
32937,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very disappointing techniccian gives false promise every day ...,5
32938,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Amazing Product!Good Quality!Value for money,5
32939,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very fast delivery by flipkart .,5
32940,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Nice product, Value for money",5
32941,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice,4
32942,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Nice working better if it have display for time...,4
32943,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Its a great product. Very useful and consume less energy.,5
32944,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Very good dishwasher 14 places . Good working without any complaints.i am using using it two times per day.utensils gets cleaned.,4
32945,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is very good product it is so  helpful,5
32946,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"Delivered before time, hope installation will be also before time.",5
32947,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Worth for this price,5
32948,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,Working fine.. worthy investment..,5
32949,Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,It is only 1 days to too early to pass any comment,4
